0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,6.2769214324582014,7.796111679862804,6.36381191671491,0.8565578954797148,1.7495445871006696,5.120127421285011,1.859744415262023,6.98018017299639,4.745748637187585,3.6433920582772386,5.707837760956178,4.780580687458883,4.122636132376113,0.8445801619014037,0.3903145380004278,5.364484437560172
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,1.066568768671634,5.742642655207266,6.419349513138201,2.7729364972051025,4.799017784386821,6.690082000367937,5.632805708295071,5.042195542656933,0.7740393724820194,2.1825396702647146,0.7095474767415386,5.3259601095254645,1.8229373859244833,0.8326376973577183,2.0395081763862297,1.7233729696882885
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,3.545866750228641,6.540216462674986,4.690759374309868,6.133557473150773,2.835353136158105,4.1348749096435355,2.4424826623408613,5.308532213565775,5.8517869571707415,1.804279313496311,0.0333718295606098,0.2542440440173792,5.610652224876088,2.0223321072465117,4.0871418535617465,1.4995372552921626
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,4.2016988676091,1.5286413077336851,3.024337440476092,6.061222658183512,6.085833141868786,0.13579649352540457,3.6222243219506645,4.108246520635844,5.5734233307458805,4.852737610060798,3.4187191055398087,3.638347484321004,0.9047831914710343,5.202771960056589,4.045684134859087,4.8072420130514235
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,5.824391183376626,5.644071134073741,5.4545906873094605,7.778542662734265,4.8481512353131615,0.9910531841560601,5.185866375317904,1.977939118832909,1.6226411192134274,5.403339245108041,1.482052597872203,0.511553168656601,3.479164355910791,5.929377141093306,2.5333479468722437,1.895593879400813
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,2.8029404387562638,7.844244880608461,6.318391651521052,3.6921351529928765,2.9211048470219128,0.819286384072476,2.1953420601625417,6.21849359503858,1.3370446013002864,1.2758859062669747,2.5388218005286878,3.5717963691519534,3.874083751366272,2.433048947772783,0.7380691724657953,2.9850093577751284
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,2.5564315857238054,7.274434346694533,6.965961966260658,0.11915465927368185,4.87063466868853,1.5481322151667989,5.6795507920156005,7.324330087385559,4.369826467682249,3.7917113861678433,4.17624428917882,4.5327933688765665,2.190624787308508,3.9705204261280866,3.8988738782204413,0.6984262410932673
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.3171989477998247,3.0936881208340417,5.885004910309293,7.971301552572477,7.159826670046876,6.853536686801871,6.358419655355697,1.1406211527227033,2.6047512154402925,1.2173348411009182,1.7189858301016265,4.2087893550354325,5.246189919728645,3.5243929593644463,3.1356337914629098,4.778085869971099
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,4.5612949578894595,7.277622354386878,1.1149295877646255,6.911598019947824,5.801751418275814,6.715718201140774,5.967062362061867,5.781636215442767,3.091645395375502,1.1888978169377753,3.652437426211902,3.9623703014125846,2.0089644354942915,0.7853572770466863,3.4266164014515392,4.855245018758722
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,5.3620654710311975,3.6304713247734206,2.1031406545992937,7.405959585420264,3.428474569179275,3.7600577570872886,0.5928990571186148,7.6727051237561685,1.8310956053997758,0.7059080988495612,5.656234330938212,1.0450385227191181,2.2577638401165516,0.7591415645545059,0.3637370325424272,4.620618095845156
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.9898888629875859,4.5187198469340455,0.12426124260998161,3.721152346315952,0.06127184271063868,6.424150387258908,5.259262336021526,2.5843805549026646,5.011220051167572,5.586103222040282,3.2477891010506044,5.087695925247073,3.4369062619488626,0.8497229735556715,0.05644156526244837,3.2000285155550596
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,5.282537678165854,3.796452745969243,5.952026417841447,6.0859249350127085,0.6134487360610867,4.673975821277833,6.481785867654395,0.4739626042491878,5.534450611852914,5.133893351459777,4.274864485153863,4.580596925429791,4.4437346221576846,4.391626603070903,3.3155024782218123,1.355095998385345
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,2.5917900619982195,3.57895740115402,5.5731807117858985,4.746944018363165,0.2326047045186872,6.564543660385604,1.5921929034779723,2.756421128375691,5.143000524469429,1.9562093862618128,0.6811041330808245,1.7184714333359463,2.342574956811923,1.8689575887406669,4.0649336063147805,2.2928318879744074
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,2.7591462282090484,2.3921571934122907,4.190975666491412,1.999449785340551,2.121092722077898,0.15424403708688317,0.8458707595114205,4.212584321829896,5.508628538477726,1.4742713894540325,1.411204430912402,4.316541240234167,1.8604224064889792,1.510010320296112,5.2907048683521865,0.43691938677407127
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,3.47913943687311,4.00504406805505,4.732959918722454,6.312128463872411,6.730219570746331,6.546062328269377,6.370379981648522,6.102587470171924,0.013888405317281194,4.426926773738644,1.8120147432063614,0.4721355704784087,2.3862286486983075,1.1329884022572256,1.6556611843801006,4.626059942955926
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,5.071188741232513,4.267208373419005,4.494751642570144,0.9013079795928594,5.845681280931371,5.293130897199115,1.6667444612565125,3.7565920220465747,3.384498897544029,5.461755830205261,0.6703710507499676,0.11449358567766477,5.4772204498162385,2.7160551559463895,2.1039160477794017,4.999113827248188
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,7.312542011697579,5.646737676904405,7.590272451316592,7.610497699495799,7.498023537466223,4.246295889051808,2.884306689716711,2.031630213022721,3.20802596779387,4.406420557149618,4.308951222722125,3.5704213795474518,1.5772275019735194,5.510109719966234,4.796538396114311,4.906708710605367
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,3.0459757260448432,3.3422583921652445,4.356103065736871,0.29843115478128546,5.550029000182955,4.964256187375317,4.9113400116457315,1.2748595603358144,4.678026081296931,0.45455880886458067,0.36903569639785094,1.8190179830689155,4.026860456308112,2.3413661614756043,4.339247759410557,3.6722127817932613
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,6.046864839801646,4.006154776842247,3.067017185337397,2.0592783769721956,6.5513525838324655,5.791802164920858,7.4485592116017,5.871790112861004,5.463605913453551,1.078440019751282,4.938529616088736,1.1587480756917072,3.7462764821183483,5.1255298870153,2.8558565550506225,3.2394553198894935
