0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.5279808509498115,0.7319029043025417,0.8675297145678167,0.21554352482375086,0.09388212726939242,0.9734718679342259,0.6183210456054036,1.0448341995699846,0.9362503568295434,0.29771525604304205,0.623318325624664,0.1466206722778517,0.4603902446532493,0.3427130097967128,0.885463316218148,0.12932098175316864
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,1.1743982405029372,0.41384109974691113,0.5128925091008317,0.010168640263556572,1.0201099927418853,0.4281644577764097,0.37629043543462826,1.067273750310884,0.4213916961378078,0.5856789483772866,0.9491853603870906,0.07848613772180424,0.6100255084895534,0.6103888149501046,0.6245107911182952,0.5072563823679441
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.9579398448350063,0.45787059125380136,0.6332539418088833,0.015589679441002601,1.1549484965943482,0.26804799604653123,0.7320305629259903,1.0961483118850217,0.5130369982475045,0.3047137067612862,0.21047930576771368,0.42155500365621934,0.16977960756046606,0.5442848431575847,0.4114533599909185,0.5411406060889962
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.5308118654835415,0.10569510071446854,1.03381049315631,0.7359996261279397,0.45835888044346024,0.2723052329214548,0.7864736283721658,0.5263832574829718,0.2895339492607487,0.5846597371395379,0.609591242482325,0.28922442943960525,0.5282224869830942,0.10203091277629195,0.5513407781914696,0.5129917599464224
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.550599021991187,0.029177316068832934,0.9681343121450412,0.8308411402283918,1.1644201524421387,0.6818270789577853,0.8388404210051698,0.6403026831185762,0.3291580354054039,0.34752533318679246,0.404837116714561,0.2776056017615274,0.3198300947492829,0.9704567594137791,0.8764782140453794,0.23557363211918692
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.8663973736975056,0.841466799725476,0.8401733210960572,0.7367024655819966,0.254780400804167,0.8315756678767541,0.20002327249639834,0.0088400445270159,0.3540996054521379,0.9572600727551479,0.2212770108223664,0.7261447417253326,0.5456770999718372,0.11020708837375903,0.4513213661428207,0.5882698848486578
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.7351462201513722,0.8027312565774198,1.1737927103247838,0.34378012651961193,0.7119074235303722,0.2351671557535815,0.08401110617846376,0.14775378159894295,0.2782543703042254,0.5449908508004901,0.3447684217071587,0.728597959850783,0.08469519886348031,0.24662835118054882,0.27647529610688937,0.035333391182107876
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.5948950390189262,0.36312659315183404,0.619881823595331,0.8652635552966836,0.49533238232377474,1.1715208593282438,0.15810377653766142,0.7727207963368491,0.559003838824616,0.6618198676157455,0.5448312572235348,0.8081663767719018,0.6404427427446109,0.7891491995915938,0.5498909612725206,0.5430383659159098
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,0.5088377300768636,0.9715266605914055,0.8149952172143223,0.11250143538591678,0.6854795226841728,0.2344212094401402,0.9973823572423088,0.5926293040503107,0.9543256311989624,0.6660288793270575,0.8157397821367409,0.801860168293095,0.8338376878734965,0.6723095506864208,0.6460552413219296,0.10466353305444087
0.05,0.09,0.077,0.02,0.024,0.014,0.012,0.018,0.015,0.016,0.017,1.1875724174735587,0.3331279352457976,0.5412631944958548,0.706967955039803,0.9372781726700037,0.6254037544332666,0.3683553063283807,0.9721210618673202,0.8473714313883322,0.752093929360768,0.13183582250369053,0.2116730689522146,0.7438511337389565,0.7097509240273776,0.3333979107223143,0.837015486492563
